"Subject1Tag","Subject2Tag","RelationshipPath","Subject1ID","Subject2ID","ExtendedID","R","RFull","MathStandardized_1","HeightZGenderAge_1","MathStandardized_2","HeightZGenderAge_2"
383500,383800,"Gen1Housemates",383500,383800,3835,0.5,0.5,NA,-0.106099842673803,NA,-0.0932838128428645
383700,383800,"Gen1Housemates",383700,383800,3835,0.5,0.5,NA,-1.33994130769543,NA,-0.0932838128428645
383600,383800,"Gen1Housemates",383600,383800,3835,0.5,0.5,NA,2.09225583329225,NA,-0.0932838128428645
384100,384200,"Gen1Housemates",384100,384200,3841,NA,0,NA,-0.480929767588327,NA,-0.450820256671058
384300,384400,"Gen1Housemates",384300,384400,3843,0.5,0.5,NA,NA,NA,1.03211575737386
384500,384600,"Gen1Housemates",384500,384600,3845,0.5,0.5,NA,-0.306633681377065,NA,0.323355857737168
384700,384800,"Gen1Housemates",384700,384800,3847,0.5,0.5,NA,0.667047683084082,NA,0.660381372696829
384700,384900,"Gen1Housemates",384700,384900,3847,0.5,0.5,NA,0.667047683084082,NA,1.36566266473131
384800,384900,"Gen1Housemates",384800,384900,3847,0.5,0.5,NA,0.660381372696829,NA,1.36566266473131
385000,385100,"Gen1Housemates",385000,385100,3850,0.5,0.5,NA,0.728827190476543,NA,-0.087523672390585
385000,385200,"Gen1Housemates",385000,385200,3850,0.5,0.5,NA,0.728827190476543,NA,1.03350680387285
385100,385200,"Gen1Housemates",385100,385200,3850,0.5,0.5,NA,-0.087523672390585,NA,1.03350680387285
385400,385500,"Gen1Housemates",385400,385500,3854,0.5,0.5,NA,1.31011930218104,NA,-0.0606946270186281
385600,385700,"Gen1Housemates",385600,385700,3856,0.5,0.5,NA,0.673385978349397,NA,0.402487170295999
385800,385900,"Gen1Housemates",385800,385900,3858,0.5,0.5,NA,0.275772911889888,NA,0.667178000564948
386000,386100,"Gen1Housemates",386000,386100,3860,0.5,0.5,NA,0.702642734063153,NA,-1.78448097852128
386700,386800,"Gen1Housemates",386700,386800,3867,0.5,0.5,NA,-0.106099842673803,NA,0.713860118969872
387100,387200,"Gen1Housemates",387100,387200,3871,0.5,0.5,NA,2.26521928792851,NA,3
387200,387300,"Gen1Housemates",387200,387300,3871,0.5,0.5,NA,3,NA,1.69667023779726
387100,387300,"Gen1Housemates",387100,387300,3871,0.5,0.5,NA,2.26521928792851,NA,1.69667023779726
387400,387500,"Gen1Housemates",387400,387500,3874,0.5,0.5,NA,1.36158878068457,NA,1.64797896499149
387600,387700,"Gen1Housemates",387600,387700,3876,0.5,0.5,NA,0.275772911889888,NA,-0.459323902242004
387600,387800,"Gen1Housemates",387600,387800,3876,0.5,0.5,NA,0.275772911889888,NA,0.667047683084082
387700,387800,"Gen1Housemates",387700,387800,3876,0.5,0.5,NA,-0.459323902242004,NA,0.667047683084082
387900,388000,"Gen1Housemates",387900,388000,3879,NA,NA,NA,-0.106099842673803,NA,2.02053482730598
388000,388100,"Gen1Housemates",388000,388100,3879,NA,NA,NA,2.02053482730598,NA,0.713860118969872
387900,388100,"Gen1Housemates",387900,388100,3879,NA,NA,NA,-0.106099842673803,NA,0.713860118969872
388200,388300,"Gen1Housemates",388200,388300,3882,0.5,0.5,NA,-0.819796270496091,NA,-0.951310384092994
388500,388600,"Gen1Housemates",388500,388600,3885,0.5,0.5,NA,-0.220258727051746,NA,1.03350680387285
388800,388900,"Gen1Housemates",388800,388900,3888,0.5,0.5,NA,0.7203970502735,NA,-1.54814961288141
389200,389300,"Gen1Housemates",389200,389300,3892,0.5,0.5,NA,0.673385978349397,NA,0.714759778338927
389500,389600,"Gen1Housemates",389500,389600,3895,0.5,0.5,NA,-0.142063264680562,NA,1.02217378161421
389600,389700,"Gen1Housemates",389600,389700,3895,0.5,0.5,NA,1.02217378161421,NA,1.10832332436954
389500,389700,"Gen1Housemates",389500,389700,3895,0.5,0.5,NA,-0.142063264680562,NA,1.10832332436954
389500,389800,"Gen1Housemates",389500,389800,3895,0.5,0.5,NA,-0.142063264680562,NA,-0.843004624399492
389600,389800,"Gen1Housemates",389600,389800,3895,0.5,0.5,NA,1.02217378161421,NA,-0.843004624399492
389700,389800,"Gen1Housemates",389700,389800,3895,0.5,0.5,NA,1.10832332436954,NA,-0.843004624399492
389900,390000,"Gen1Housemates",389900,390000,3899,0.5,0.5,NA,0.275772911889888,NA,0.323355857737168
390100,390200,"Gen1Housemates",390100,390200,3901,0.5,0.5,NA,1.01025520132181,NA,2.28594581827024
390300,390400,"Gen1Housemates",390300,390400,3903,0.5,0.5,NA,1.32232835464082,NA,-0.281714007398068
390500,390600,"Gen1Housemates",390500,390600,3905,0.5,0.5,NA,-0.285776335868968,NA,-1.177413425232
391100,391200,"Gen1Housemates",391100,391200,3911,0.5,0.5,NA,1.10832332436954,NA,NA
391400,391500,"Gen1Housemates",391400,391500,3914,0.25,0.25,NA,-0.814116840951531,NA,-0.444745111774424
392000,392100,"Gen1Housemates",392000,392100,3920,0.5,0.5,NA,1.62848596409686,NA,3
392200,392300,"Gen1Housemates",392200,392300,3922,0.5,0.5,NA,1.306796395599,NA,0.275772911889888
392200,392400,"Gen1Housemates",392200,392400,3922,0.5,0.5,NA,1.306796395599,NA,0.707406342492964
392300,392400,"Gen1Housemates",392300,392400,3922,0.5,0.5,NA,0.275772911889888,NA,0.707406342492964
392500,392600,"Gen1Housemates",392500,392600,3925,0.5,0.5,NA,-0.60008066931389,NA,-0.0932838128428645
392700,392800,"Gen1Housemates",392700,392800,3927,NA,0,NA,-0.0428135615335787,NA,0.247124216894398
392900,393000,"Gen1Housemates",392900,393000,3929,0.5,0.5,NA,-0.85870163275447,NA,-1.27419540580109
393200,393300,"Gen1Housemates",393200,393300,3932,0.5,0.5,NA,-1.87354731697718,NA,0.0911142216221265
393700,393800,"Gen1Housemates",393700,393800,3937,0.5,0.5,NA,0.338043021338865,NA,-1.54071000951248
393900,394000,"Gen1Housemates",393900,394000,3939,NA,NA,NA,NA,NA,NA
394200,394300,"Gen1Housemates",394200,394300,3942,0.25,0.25,NA,1.2134027469505,NA,1.30505807541276
394300,394400,"Gen1Housemates",394300,394400,3942,0.25,0.25,NA,1.30505807541276,NA,2.45555241757273
394200,394400,"Gen1Housemates",394200,394400,3942,0.25,0.25,NA,1.2134027469505,NA,2.45555241757273
394200,394500,"Gen1Housemates",394200,394500,3942,0.25,0.25,NA,1.2134027469505,NA,3
394400,394500,"Gen1Housemates",394400,394500,3942,NA,0.375,NA,2.45555241757273,NA,3
394300,394500,"Gen1Housemates",394300,394500,3942,0.25,0.25,NA,1.30505807541276,NA,3
394500,394600,"Gen1Housemates",394500,394600,3942,0.5,0.5,NA,3,NA,2.59905557186959
394300,394600,"Gen1Housemates",394300,394600,3942,0.25,0.25,NA,1.30505807541276,NA,2.59905557186959
394200,394600,"Gen1Housemates",394200,394600,3942,0.25,0.25,NA,1.2134027469505,NA,2.59905557186959
394400,394600,"Gen1Housemates",394400,394600,3942,0.5,0.5,NA,2.45555241757273,NA,2.59905557186959
395200,395300,"Gen1Housemates",395200,395300,3952,0.5,0.5,NA,-0.13169163695604,NA,0.247124216894398
395200,395400,"Gen1Housemates",395200,395400,3952,0.5,0.5,NA,-0.13169163695604,NA,0.323840164846357
395300,395400,"Gen1Housemates",395300,395400,3952,0.5,0.5,NA,0.247124216894398,NA,0.323840164846357
395200,395500,"Gen1Housemates",395200,395500,3952,0.5,0.5,NA,-0.13169163695604,NA,1.31011930218104
395300,395500,"Gen1Housemates",395300,395500,3952,0.5,0.5,NA,0.247124216894398,NA,1.31011930218104
395400,395500,"Gen1Housemates",395400,395500,3952,0.5,0.5,NA,0.323840164846357,NA,1.31011930218104
396400,396500,"Gen1Housemates",396400,396500,3964,0.5,0.5,NA,-0.397809342582842,NA,-0.220258727051746
396600,396700,"Gen1Housemates",396600,396700,3966,NA,NA,NA,-0.819796270496091,NA,1.01025520132181
397100,397200,"Gen1Housemates",397100,397200,3971,0.5,0.5,NA,1.33660601631762,NA,0.9535723360308
397500,397600,"Gen1Housemates",397500,397600,3975,0.25,0.25,NA,2.09225583329225,NA,-1.87354731697718
397600,397700,"Gen1Housemates",397600,397700,3975,0.5,0.5,NA,-1.87354731697718,NA,0.275772911889888
397500,397700,"Gen1Housemates",397500,397700,3975,0.5,0.5,NA,2.09225583329225,NA,0.275772911889888
397600,397800,"Gen1Housemates",397600,397800,3975,0.5,0.5,NA,-1.87354731697718,NA,-0.0606946270186281
397700,397800,"Gen1Housemates",397700,397800,3975,0.5,0.5,NA,0.275772911889888,NA,-0.0606946270186281
397500,397800,"Gen1Housemates",397500,397800,3975,0.25,0.25,NA,2.09225583329225,NA,-0.0606946270186281
397900,398000,"Gen1Housemates",397900,398000,3979,NA,0,NA,0.535669741134968,NA,-0.362574871629093
398100,398200,"Gen1Housemates",398100,398200,3981,NA,0,NA,-1.83639577921939,NA,-0.397809342582842
398500,398600,"Gen1Housemates",398500,398600,3985,NA,0,NA,0.535669741134968,NA,0.958823356741604
399000,399100,"Gen1Housemates",399000,399100,3990,NA,NA,NA,0.667047683084082,NA,1.00236608045083
399500,399600,"Gen1Housemates",399500,399600,3995,0.5,0.5,NA,0.275772911889888,NA,-0.444745111774424
399900,400000,"Gen1Housemates",399900,4e+05,3999,NA,NA,NA,0.7203970502735,NA,1.01025520132181
400100,400200,"Gen1Housemates",400100,400200,4001,0.5,0.5,NA,-0.814116840951531,NA,0.029859416327474
401100,401200,"Gen1Housemates",401100,401200,4011,NA,NA,NA,NA,NA,0.029859416327474
401300,401400,"Gen1Housemates",401300,401400,4013,0.25,0.25,NA,-1.55518065506136,NA,-1.15826147132259
401600,401700,"Gen1Housemates",401600,401700,4016,0.5,0.5,NA,0.958823356741604,NA,-0.106099842673803
401800,401900,"Gen1Housemates",401800,401900,4018,0.5,0.5,NA,1.30505807541276,NA,0.639069496170361
402000,402100,"Gen1Housemates",402000,402100,4020,0.5,0.5,NA,-2.41070048571998,NA,-1.4043734546477
402800,402900,"Gen1Housemates",402800,402900,4028,0.125,0.125,NA,-1.59689656604181,NA,0.713860118969872
403000,403100,"Gen1Housemates",403000,403100,4030,0.5,0.5,NA,-0.106099842673803,NA,1.37647858718132
403300,403400,"Gen1Housemates",403300,403400,4033,0.5,0.5,NA,0.667178000564948,NA,0.728827190476543
403300,403500,"Gen1Housemates",403300,403500,4033,0.5,0.5,NA,0.667178000564948,NA,-0.450820256671058
403400,403500,"Gen1Housemates",403400,403500,4033,0.5,0.5,NA,0.728827190476543,NA,-0.450820256671058
403400,403600,"Gen1Housemates",403400,403600,4033,0.5,0.5,NA,0.728827190476543,NA,0.407287296674152
403500,403600,"Gen1Housemates",403500,403600,4033,0.5,0.5,NA,-0.450820256671058,NA,0.407287296674152
403300,403600,"Gen1Housemates",403300,403600,4033,0.5,0.5,NA,0.667178000564948,NA,0.407287296674152
403900,404000,"Gen1Housemates",403900,404000,4039,0.5,0.5,NA,0.231813360943174,NA,0.275772911889888
404200,404300,"Gen1Housemates",404200,404300,4042,NA,NA,NA,0.373169710752446,NA,0.0911142216221265
404200,404400,"Gen1Housemates",404200,404400,4042,0.5,0.5,NA,0.373169710752446,NA,0.407287296674152
404300,404400,"Gen1Housemates",404300,404400,4042,NA,NA,NA,0.0911142216221265,NA,0.407287296674152
404600,404700,"Gen1Housemates",404600,404700,4046,0.5,0.5,NA,-0.951310384092994,NA,-0.843004624399492
404800,404900,"Gen1Housemates",404800,404900,4048,NA,0,NA,-0.705782389866818,NA,-1.16865347898842
405000,405100,"Gen1Housemates",405000,405100,4050,0.5,0.5,NA,0.639069496170361,NA,-0.997491126689706
405300,405400,"Gen1Housemates",405300,405400,4053,0.5,0.5,NA,-0.752805123632105,NA,-0.409661211202433
405600,405700,"Gen1Housemates",405600,405700,4056,0.5,0.5,NA,-0.285776335868968,NA,-1.21284608128602
406100,406200,"Gen1Housemates",406100,406200,4061,NA,NA,NA,-0.60008066931389,NA,0.402487170295999
406300,406400,"Gen1Housemates",406300,406400,4063,0.5,0.5,NA,2.02053482730598,NA,0.788573627171648
406700,406800,"Gen1Housemates",406700,406800,4067,0.5,0.5,NA,0.355019316433575,NA,-0.220258727051746
406900,407000,"Gen1Housemates",406900,407000,4069,0.5,0.5,NA,-0.218932210524544,NA,-0.60008066931389
407100,407200,"Gen1Housemates",407100,407200,4071,0.5,0.5,NA,1.09145682724876,NA,1.31011930218104
407600,407700,"Gen1Housemates",407600,407700,4076,0.5,0.5,NA,1.62739642677072,NA,0.275772911889888
407800,407900,"Gen1Housemates",407800,407900,4078,0.5,0.5,NA,NA,NA,NA
408000,408100,"Gen1Housemates",408000,408100,4080,0.5,0.5,NA,-0.087523672390585,NA,-0.387236292847702
409100,409200,"Gen1Housemates",409100,409200,4091,0.5,0.5,NA,1.35346271955953,NA,1.10832332436954
409100,409300,"Gen1Housemates",409100,409300,4091,0.5,0.5,NA,1.35346271955953,NA,-0.655040945683979
409200,409300,"Gen1Housemates",409200,409300,4091,0.5,0.5,NA,1.10832332436954,NA,-0.655040945683979
409400,409500,"Gen1Housemates",409400,409500,4094,0.5,0.5,NA,0.275772911889888,NA,0.323355857737168
409700,409800,"Gen1Housemates",409700,409800,4097,0.5,0.5,NA,2.09225583329225,NA,1.03350680387285
409700,409900,"Gen1Housemates",409700,409900,4097,0.5,0.5,NA,2.09225583329225,NA,-0.0606946270186281
409800,409900,"Gen1Housemates",409800,409900,4097,0.5,0.5,NA,1.03350680387285,NA,-0.0606946270186281
410300,410400,"Gen1Housemates",410300,410400,4103,0.5,0.5,NA,-0.752805123632105,NA,-0.285776335868968
410300,410500,"Gen1Housemates",410300,410500,4103,0.5,0.5,NA,-0.752805123632105,NA,-1.46279668573063
410400,410500,"Gen1Housemates",410400,410500,4103,0.5,0.5,NA,-0.285776335868968,NA,-1.46279668573063
410600,410700,"Gen1Housemates",410600,410700,4106,0.5,0.5,NA,-0.220258727051746,NA,-1.177413425232
410800,410900,"Gen1Housemates",410800,410900,4108,0.5,0.5,NA,-0.409661211202433,NA,-0.82879559653022
411000,411100,"Gen1Housemates",411000,411100,4110,0.5,0.5,NA,-0.450820256671058,NA,1.3466165574722
411200,411300,"Gen1Housemates",411200,411300,4112,0.5,0.5,NA,-0.812547961810205,NA,0.0436966874417389
411700,411800,"Gen1Housemates",411700,411800,4117,0.5,0.5,NA,0.702642734063153,NA,0.0366526545177535
411900,412000,"Gen1Housemates",411900,412000,4119,NA,0,NA,-1.12603260182421,NA,0.600348276462599
412500,412600,"Gen1Housemates",412500,412600,4125,0.125,0.125,NA,0.714759778338927,NA,0.312182219515684
412700,412800,"Gen1Housemates",412700,412800,4127,0.5,0.5,NA,-2.191913978893,NA,-1.73540494457999
412900,413000,"Gen1Housemates",412900,413000,4129,0.5,0.5,NA,-0.843004624399492,NA,-1.47137122492194
413200,413300,"Gen1Housemates",413200,413300,4132,0.5,0.5,NA,-0.087523672390585,NA,0.029859416327474
413400,413500,"Gen1Housemates",413400,413500,4134,0.5,0.5,NA,0.991752640265219,NA,1.02523306764375
413900,414000,"Gen1Housemates",413900,414000,4139,0.5,0.5,NA,NA,NA,0.600348276462599
414600,414700,"Gen1Housemates",414600,414700,4146,0.5,0.5,NA,NA,NA,1.00236608045083
415300,415400,"Gen1Housemates",415300,415400,4153,0.5,0.5,NA,1.05720995934465,NA,-0.0606946270186281
415700,415800,"Gen1Housemates",415700,415800,4157,0.5,0.5,NA,-0.087523672390585,NA,0.402487170295999
415900,416000,"Gen1Housemates",415900,416000,4159,0.5,0.5,NA,0.0436966874417389,NA,0.639069496170361
416200,416300,"Gen1Housemates",416200,416300,4162,0.5,0.5,NA,-1.54814961288141,NA,0.987384712900269
416400,416500,"Gen1Housemates",416400,416500,4164,0.5,0.5,NA,1.31011930218104,NA,NA
417000,417100,"Gen1Housemates",417000,417100,4170,0.5,0.5,NA,0.667178000564948,NA,0.0366526545177535
417300,417400,"Gen1Housemates",417300,417400,4173,0.5,0.5,NA,0.595318358842389,NA,-1.16865347898842
417300,417500,"Gen1Housemates",417300,417500,4173,0.5,0.5,NA,0.595318358842389,NA,0.275772911889888
417400,417500,"Gen1Housemates",417400,417500,4173,0.5,0.5,NA,-1.16865347898842,NA,0.275772911889888
418000,418100,"Gen1Housemates",418000,418100,4180,0.5,0.5,NA,-0.087523672390585,NA,0.713860118969872
418300,418400,"Gen1Housemates",418300,418400,4183,NA,0,NA,-0.480929767588327,NA,-0.409661211202433
418600,418700,"Gen1Housemates",418600,418700,4186,0.5,0.5,NA,-1.87222014051481,NA,-1.54814961288141
419100,419200,"Gen1Housemates",419100,419200,4191,0.5,0.5,NA,0.713860118969872,NA,0.64570497467913
419600,419700,"Gen1Housemates",419600,419700,4196,0.5,0.5,NA,0.323840164846357,NA,-0.789157345095425
419700,419800,"Gen1Housemates",419700,419800,4196,0.5,0.5,NA,-0.789157345095425,NA,-3
419600,419800,"Gen1Housemates",419600,419800,4196,0.5,0.5,NA,0.323840164846357,NA,-3
419700,419900,"Gen1Housemates",419700,419900,4196,0.125,0.125,NA,-0.789157345095425,NA,-1.51899608094661
419600,419900,"Gen1Housemates",419600,419900,4196,0.125,0.125,NA,0.323840164846357,NA,-1.51899608094661
419800,419900,"Gen1Housemates",419800,419900,4196,0.125,0.125,NA,-3,NA,-1.51899608094661
420000,420100,"Gen1Housemates",420000,420100,4200,0.5,0.5,NA,0.9535723360308,NA,-0.60008066931389
420100,420200,"Gen1Housemates",420100,420200,4200,0.5,0.5,NA,-0.60008066931389,NA,0.7203970502735
420000,420200,"Gen1Housemates",420000,420200,4200,0.5,0.5,NA,0.9535723360308,NA,0.7203970502735
420200,420300,"Gen1Housemates",420200,420300,4200,0.5,0.5,NA,0.7203970502735,NA,-0.312590764678253
420100,420300,"Gen1Housemates",420100,420300,4200,0.5,0.5,NA,-0.60008066931389,NA,-0.312590764678253
420000,420300,"Gen1Housemates",420000,420300,4200,0.5,0.5,NA,0.9535723360308,NA,-0.312590764678253
420400,420500,"Gen1Housemates",420400,420500,4204,0.5,0.5,NA,-1.39219742634227,NA,-0.944722382490382
420400,420600,"Gen1Housemates",420400,420600,4204,0.5,0.5,NA,-1.39219742634227,NA,-0.087523672390585
420500,420600,"Gen1Housemates",420500,420600,4204,0.5,0.5,NA,-0.944722382490382,NA,-0.087523672390585
420700,420800,"Gen1Housemates",420700,420800,4207,0.5,0.5,NA,0.660381372696829,NA,-1.16865347898842
420900,421000,"Gen1Housemates",420900,421000,4209,0.25,0.25,NA,-0.220258727051746,NA,-0.82879559653022
421100,421200,"Gen1Housemates",421100,421200,4211,0.5,0.5,NA,-0.285776335868968,NA,0.304025236457991
421300,421400,"Gen1Housemates",421300,421400,4213,0.5,0.5,NA,0.402487170295999,NA,0.639069496170361
421700,421800,"Gen1Housemates",421700,421800,4217,NA,0,NA,NA,NA,NA
422200,422300,"Gen1Housemates",422200,422300,4222,0.5,0.5,NA,0.728827190476543,NA,0.304025236457991
422500,422600,"Gen1Housemates",422500,422600,4225,0.5,0.5,NA,-0.480929767588327,NA,-2.56300214088282
422600,422700,"Gen1Housemates",422600,422700,4225,0.5,0.5,NA,-2.56300214088282,NA,-0.814116840951531
422500,422700,"Gen1Housemates",422500,422700,4225,0.5,0.5,NA,-0.480929767588327,NA,-0.814116840951531
423800,423900,"Gen1Housemates",423800,423900,4238,0.5,0.5,NA,-0.362574871629093,NA,0.338043021338865
423900,424000,"Gen1Housemates",423900,424000,4238,0.5,0.5,NA,0.338043021338865,NA,1.02523306764375
423800,424000,"Gen1Housemates",423800,424000,4238,0.5,0.5,NA,-0.362574871629093,NA,1.02523306764375
424100,424200,"Gen1Housemates",424100,424200,4241,0.5,0.5,NA,-0.812547961810205,NA,0.402487170295999
424400,424500,"Gen1Housemates",424400,424500,4244,0.5,0.5,NA,0.373169710752446,NA,-0.281714007398068
424600,424700,"Gen1Housemates",424600,424700,4246,0.5,0.5,NA,0.349331056583551,NA,-1.23681399314553
424800,424900,"Gen1Housemates",424800,424900,4248,0.5,0.5,NA,1.31011930218104,NA,2.42701068336756
425100,425200,"Gen1Housemates",425100,425200,4251,0.5,0.5,NA,1.05720995934465,NA,0.707406342492964
426200,426300,"Gen1Housemates",426200,426300,4262,0.5,0.5,NA,0.595318358842389,NA,0.402487170295999
426400,426500,"Gen1Housemates",426400,426500,4264,NA,0,NA,-0.951310384092994,NA,-0.0301650773094408
426400,426600,"Gen1Housemates",426400,426600,4264,NA,0,NA,-0.951310384092994,NA,NA
426500,426600,"Gen1Housemates",426500,426600,4264,NA,NA,NA,-0.0301650773094408,NA,NA
426800,426900,"Gen1Housemates",426800,426900,4268,0.5,0.5,NA,-1.30529148211878,NA,-0.628972032735029
427000,427100,"Gen1Housemates",427000,427100,4270,0.5,0.5,NA,-0.812547961810205,NA,-0.220258727051746
427000,427200,"Gen1Housemates",427000,427200,4270,0.5,0.5,NA,-0.812547961810205,NA,0.372309597333201
427100,427200,"Gen1Housemates",427100,427200,4270,0.5,0.5,NA,-0.220258727051746,NA,0.372309597333201
427600,427700,"Gen1Housemates",427600,427700,4276,NA,0,NA,0.180301292739222,NA,1.02217378161421
427900,428000,"Gen1Housemates",427900,428000,4279,NA,0,NA,-0.0193673533913682,NA,-0.106099842673803
428400,428500,"Gen1Housemates",428400,428500,4284,0.125,0.125,NA,-0.312590764678253,NA,-0.84515171772324
428900,429000,"Gen1Housemates",428900,429000,4289,0.5,0.5,NA,0.713860118969872,NA,0.728827190476543
429300,429400,"Gen1Housemates",429300,429400,4293,NA,0,NA,-0.472865654542493,NA,1.02217378161421
429600,429700,"Gen1Housemates",429600,429700,4296,0.5,0.5,NA,-0.0428135615335787,NA,0.0436966874417389
429800,429900,"Gen1Housemates",429800,429900,4298,NA,0,NA,0.0911142216221265,NA,-0.218932210524544
430200,430300,"Gen1Housemates",430200,430300,4302,0.5,0.5,NA,0.702642734063153,NA,0.407287296674152
430400,430500,"Gen1Housemates",430400,430500,4304,0.5,0.5,NA,-0.087523672390585,NA,-0.444745111774424
430700,430800,"Gen1Housemates",430700,430800,4307,0.5,0.5,NA,2.02053482730598,NA,0.707406342492964
431200,431300,"Gen1Housemates",431200,431300,4312,0.25,0.25,NA,-0.60008066931389,NA,0.7203970502735
431200,431400,"Gen1Housemates",431200,431400,4312,0.25,0.25,NA,-0.60008066931389,NA,-0.0932838128428645
431300,431400,"Gen1Housemates",431300,431400,4312,0.25,0.25,NA,0.7203970502735,NA,-0.0932838128428645
431500,431700,"Gen1Housemates",431500,431700,4315,NA,NA,NA,-0.0193673533913682,NA,1.3466165574722
