"ExtendedID","Subject1Tag","Subject2Tag","R","RelationshipPath"
1216,121600,121700,0.5,"Gen1Housemates"
1216,121700,121800,0.5,"Gen1Housemates"
1216,121600,121800,0.5,"Gen1Housemates"
1219,121900,122000,0.5,"Gen1Housemates"
1221,122100,122200,0.5,"Gen1Housemates"
1221,122100,122300,0.5,"Gen1Housemates"
1221,122200,122300,0.5,"Gen1Housemates"
1228,122800,122900,0.5,"Gen1Housemates"
1232,123200,123300,0.375,"Gen1Housemates"
1234,123400,123500,0.5,"Gen1Housemates"
1234,123500,123600,0.5,"Gen1Housemates"
1234,123400,123600,0.5,"Gen1Housemates"
1241,124100,124200,0.25,"Gen1Housemates"
1243,124300,124400,0.375,"Gen1Housemates"
1246,124600,124700,0.25,"Gen1Housemates"
1249,124900,125000,0.375,"Gen1Housemates"
1252,125200,125300,0.5,"Gen1Housemates"
1254,125400,125500,0.5,"Gen1Housemates"
1259,125900,126000,0.5,"Gen1Housemates"
1261,126100,126200,0.375,"Gen1Housemates"
1266,126600,126700,0.5,"Gen1Housemates"
1269,126900,127000,0.375,"Gen1Housemates"
1272,127200,127300,0.5,"Gen1Housemates"
1277,127700,127800,0.5,"Gen1Housemates"
1280,128000,128100,0.5,"Gen1Housemates"
1284,128400,128500,0.25,"Gen1Housemates"
1286,128600,128700,0.5,"Gen1Housemates"
1290,129000,129100,0.5,"Gen1Housemates"
1293,129300,129400,0.5,"Gen1Housemates"
1298,129800,129900,0.375,"Gen1Housemates"
1301,130100,130200,0.375,"Gen1Housemates"
1303,130300,130400,0.5,"Gen1Housemates"
1306,130600,130700,0.375,"Gen1Housemates"
1309,130900,131000,0.5,"Gen1Housemates"
1309,130900,131100,0.25,"Gen1Housemates"
1309,131000,131100,0.25,"Gen1Housemates"
1313,131300,131400,0.5,"Gen1Housemates"
1316,131600,131700,0.5,"Gen1Housemates"
1318,131800,131900,0.5,"Gen1Housemates"
1321,132100,132200,0.375,"Gen1Housemates"
1325,132500,132600,0.5,"Gen1Housemates"
1329,132900,133000,0.5,"Gen1Housemates"
1331,133100,133200,0.375,"Gen1Housemates"
1334,133400,133500,0.5,"Gen1Housemates"
1340,134000,134100,0.375,"Gen1Housemates"
1342,134200,134300,0.375,"Gen1Housemates"
1345,134500,134600,0.375,"Gen1Housemates"
1349,134900,135000,0.5,"Gen1Housemates"
1349,135000,135100,0.5,"Gen1Housemates"
1349,134900,135100,0.5,"Gen1Housemates"
1354,135400,135500,0.5,"Gen1Housemates"
1357,135700,135800,0.5,"Gen1Housemates"
1359,135900,136000,0.375,"Gen1Housemates"
1366,136600,136700,0.5,"Gen1Housemates"
1366,136700,136800,0.5,"Gen1Housemates"
1366,136600,136800,0.5,"Gen1Housemates"
1369,136900,137000,0.5,"Gen1Housemates"
1371,137100,137200,0.5,"Gen1Housemates"
1373,137300,137400,0.5,"Gen1Housemates"
1376,137600,137700,0.5,"Gen1Housemates"
1376,137700,137800,0.5,"Gen1Housemates"
1376,137600,137800,0.5,"Gen1Housemates"
1383,138300,138400,0.375,"Gen1Housemates"
1383,138300,138500,0.375,"Gen1Housemates"
1383,138400,138500,0.25,"Gen1Housemates"
1387,138700,138800,0.25,"Gen1Housemates"
1389,138900,139000,0.5,"Gen1Housemates"
1393,139300,139400,0.375,"Gen1Housemates"
1403,140300,140400,0.5,"Gen1Housemates"
1405,140500,140600,0.375,"Gen1Housemates"
1413,141300,141400,0.375,"Gen1Housemates"
1413,141300,141500,0.5,"Gen1Housemates"
1413,141400,141500,0.375,"Gen1Housemates"
1416,141600,141700,0.5,"Gen1Housemates"
1418,141800,141900,0.25,"Gen1Housemates"
1421,142100,142200,0.375,"Gen1Housemates"
1429,142900,143000,0.5,"Gen1Housemates"
1432,143200,143300,0.5,"Gen1Housemates"
1436,143600,143700,0.25,"Gen1Housemates"
1438,143800,143900,0.5,"Gen1Housemates"
1441,144100,144200,0.5,"Gen1Housemates"
1444,144400,144500,0.375,"Gen1Housemates"
1449,144900,145000,0.5,"Gen1Housemates"
1449,144900,145100,0.5,"Gen1Housemates"
1449,145000,145100,0.5,"Gen1Housemates"
1449,145000,145200,0.5,"Gen1Housemates"
1449,144900,145200,0.5,"Gen1Housemates"
1449,145100,145200,0.5,"Gen1Housemates"
1457,145700,145800,0.5,"Gen1Housemates"
1460,146000,146100,0.375,"Gen1Housemates"
1470,147000,147100,0.375,"Gen1Housemates"
1483,148300,148400,0.375,"Gen1Housemates"
1501,150100,150200,0.5,"Gen1Housemates"
1506,150600,150700,0.5,"Gen1Housemates"
1506,150700,150800,0.5,"Gen1Housemates"
1506,150600,150800,0.375,"Gen1Housemates"
1510,151000,151100,0.5,"Gen1Housemates"
1512,151200,151300,0.5,"Gen1Housemates"
1514,151400,151500,0.5,"Gen1Housemates"
1517,151700,151800,0.375,"Gen1Housemates"
1520,152000,152100,0.5,"Gen1Housemates"
1520,152000,152200,0.5,"Gen1Housemates"
1520,152100,152200,0.5,"Gen1Housemates"
1520,152100,152300,0.5,"Gen1Housemates"
1520,152200,152300,0.5,"Gen1Housemates"
1520,152000,152300,0.5,"Gen1Housemates"
1525,152500,152600,0.375,"Gen1Housemates"
1527,152700,152800,0.5,"Gen1Housemates"
1529,152900,153000,0.5,"Gen1Housemates"
1531,153100,153200,0.5,"Gen1Housemates"
1534,153400,153500,0.5,"Gen1Housemates"
1534,153400,153600,0.5,"Gen1Housemates"
1534,153500,153600,0.5,"Gen1Housemates"
1541,154100,154200,0.5,"Gen1Housemates"
1541,154200,154300,0.5,"Gen1Housemates"
1541,154100,154300,0.5,"Gen1Housemates"
1541,154200,154400,0.375,"Gen1Housemates"
1541,154100,154400,0.375,"Gen1Housemates"
1541,154300,154400,0.375,"Gen1Housemates"
1541,154100,154500,0.5,"Gen1Housemates"
1541,154400,154500,0.375,"Gen1Housemates"
1541,154200,154500,0.5,"Gen1Housemates"
1541,154300,154500,0.5,"Gen1Housemates"
1541,154100,154600,0.375,"Gen1Housemates"
1541,154200,154600,0.375,"Gen1Housemates"
1541,154300,154600,0.375,"Gen1Housemates"
1541,154400,154600,0.375,"Gen1Housemates"
1541,154500,154600,0.375,"Gen1Housemates"
1547,154700,154800,0.375,"Gen1Housemates"
1554,155400,155500,0.5,"Gen1Housemates"
1554,155500,155600,0.5,"Gen1Housemates"
1554,155400,155600,0.5,"Gen1Housemates"
1557,155700,155800,0.5,"Gen1Housemates"
1564,156400,156500,0.5,"Gen1Housemates"
1567,156700,156800,0.5,"Gen1Housemates"
1569,156900,157000,0.5,"Gen1Housemates"
1569,156900,157100,0.5,"Gen1Housemates"
1569,157000,157100,0.5,"Gen1Housemates"
1572,157200,157300,0.5,"Gen1Housemates"
1575,157500,157600,0.5,"Gen1Housemates"
1575,157600,157700,1,"Gen1Housemates"
1575,157500,157700,0.5,"Gen1Housemates"
1575,157500,157800,0.5,"Gen1Housemates"
1575,157700,157800,0.5,"Gen1Housemates"
1575,157600,157800,0.5,"Gen1Housemates"
1579,157900,158000,0.5,"Gen1Housemates"
1582,158200,158300,0.375,"Gen1Housemates"
1585,158500,158600,0.375,"Gen1Housemates"
1587,158700,158800,0.5,"Gen1Housemates"
1590,159000,159100,0.5,"Gen1Housemates"
1590,159000,159200,0.5,"Gen1Housemates"
1590,159100,159200,0.5,"Gen1Housemates"
1594,159400,159500,0.25,"Gen1Housemates"
1597,159700,159800,0.5,"Gen1Housemates"
1601,160100,160200,0.5,"Gen1Housemates"
1604,160400,160500,0.375,"Gen1Housemates"
1612,161200,161300,0.375,"Gen1Housemates"
1614,161400,161500,0.375,"Gen1Housemates"
1619,161900,162000,0.5,"Gen1Housemates"
1621,162100,162200,0.375,"Gen1Housemates"
1621,162100,162300,0.5,"Gen1Housemates"
1621,162200,162300,0.375,"Gen1Housemates"
1624,162400,162500,0.5,"Gen1Housemates"
1626,162600,162700,0.5,"Gen1Housemates"
1628,162800,162900,0.5,"Gen1Housemates"
1628,162800,163000,0.5,"Gen1Housemates"
1628,162900,163000,0.5,"Gen1Housemates"
1631,163100,163200,0.5,"Gen1Housemates"
1631,163100,163300,0.5,"Gen1Housemates"
1631,163200,163300,0.5,"Gen1Housemates"
1634,163400,163500,0.5,"Gen1Housemates"
1634,163400,163600,0.5,"Gen1Housemates"
1634,163500,163600,1,"Gen1Housemates"
1638,163800,163900,0.5,"Gen1Housemates"
1644,164400,164500,0.25,"Gen1Housemates"
1647,164700,164800,0.5,"Gen1Housemates"
1649,164900,165000,0.5,"Gen1Housemates"
1656,165600,165700,0.5,"Gen1Housemates"
1656,165700,165800,0.5,"Gen1Housemates"
1656,165600,165800,0.5,"Gen1Housemates"
1656,165600,165900,0.5,"Gen1Housemates"
1656,165700,165900,0.5,"Gen1Housemates"
1656,165800,165900,0.5,"Gen1Housemates"
1660,166000,166100,0.375,"Gen1Housemates"
1660,166100,166200,0.375,"Gen1Housemates"
1660,166000,166200,0.375,"Gen1Housemates"
1660,166000,166300,0.375,"Gen1Housemates"
1660,166200,166300,0.5,"Gen1Housemates"
1660,166100,166300,0.375,"Gen1Housemates"
1664,166400,166500,0.5,"Gen1Housemates"
1664,166500,166600,0.5,"Gen1Housemates"
1664,166400,166600,0.5,"Gen1Housemates"
1668,166800,166900,0.375,"Gen1Housemates"
1671,167100,167200,0.375,"Gen1Housemates"
1673,167300,167400,0.25,"Gen1Housemates"
1675,167500,167600,0.5,"Gen1Housemates"
1675,167600,167700,0.5,"Gen1Housemates"
1675,167500,167700,0.5,"Gen1Housemates"
1678,167800,167900,0.375,"Gen1Housemates"
1685,168500,168600,0.5,"Gen1Housemates"
1685,168600,168700,0.5,"Gen1Housemates"
1685,168500,168700,0.5,"Gen1Housemates"
1691,169100,169200,0.375,"Gen1Housemates"
1691,169100,169300,0.375,"Gen1Housemates"
1691,169200,169300,0.375,"Gen1Housemates"
1696,169600,169700,0.5,"Gen1Housemates"
1696,169600,169800,0.5,"Gen1Housemates"
1696,169700,169800,0.5,"Gen1Housemates"
1700,170000,170100,0.5,"Gen1Housemates"
1704,170400,170500,0.5,"Gen1Housemates"
1709,170900,171000,0.375,"Gen1Housemates"
1711,171100,171200,0.5,"Gen1Housemates"
1716,171600,171700,0.5,"Gen1Housemates"
1716,171600,171800,0.5,"Gen1Housemates"
1716,171700,171800,0.5,"Gen1Housemates"
1719,171900,172000,0.5,"Gen1Housemates"
1721,172100,172200,0.5,"Gen1Housemates"
1721,172100,172300,0.5,"Gen1Housemates"
1721,172200,172300,0.5,"Gen1Housemates"
1721,172100,172400,0.5,"Gen1Housemates"
1721,172300,172400,0.5,"Gen1Housemates"
1721,172200,172400,0.5,"Gen1Housemates"
1726,172600,172700,0.5,"Gen1Housemates"
1732,173200,173300,0.5,"Gen1Housemates"
1732,173200,173400,0.5,"Gen1Housemates"
1732,173300,173400,0.5,"Gen1Housemates"
1735,173500,173600,0.5,"Gen1Housemates"
1739,173900,174000,0.5,"Gen1Housemates"
1747,174700,174800,0.375,"Gen1Housemates"
1750,175000,175100,0.5,"Gen1Housemates"
1750,175000,175200,0.5,"Gen1Housemates"
1750,175100,175200,0.5,"Gen1Housemates"
1753,175300,175400,0.5,"Gen1Housemates"
1753,175400,175500,0.5,"Gen1Housemates"
1753,175300,175500,0.5,"Gen1Housemates"
1761,176100,176200,0.375,"Gen1Housemates"
1765,176500,176600,0.5,"Gen1Housemates"
1765,176500,176700,0.5,"Gen1Housemates"
1765,176600,176700,0.5,"Gen1Housemates"
1768,176800,176900,0.5,"Gen1Housemates"
1770,177000,177100,0.5,"Gen1Housemates"
1776,177600,177700,0.5,"Gen1Housemates"
1785,178500,178600,0.25,"Gen1Housemates"
1801,180100,180200,0.5,"Gen1Housemates"
1804,180400,180500,0.5,"Gen1Housemates"
1808,180800,180900,0.5,"Gen1Housemates"
1808,180800,181000,0.5,"Gen1Housemates"
1808,180900,181000,0.5,"Gen1Housemates"
1811,181100,181200,0.5,"Gen1Housemates"
1814,181400,181500,0.5,"Gen1Housemates"
1822,182200,182300,0.375,"Gen1Housemates"
1827,182700,182800,0.25,"Gen1Housemates"
1829,182900,183000,0.5,"Gen1Housemates"
1829,182900,183100,0.5,"Gen1Housemates"
1829,183000,183100,0.5,"Gen1Housemates"
1829,183100,183200,0.5,"Gen1Housemates"
1829,183000,183200,0.5,"Gen1Housemates"
1829,182900,183200,0.5,"Gen1Housemates"
1835,183500,183600,0.5,"Gen1Housemates"
1835,183500,183700,0.5,"Gen1Housemates"
1835,183600,183700,0.5,"Gen1Housemates"
1838,183800,183900,0.5,"Gen1Housemates"
1843,184300,184400,0.5,"Gen1Housemates"
1847,184700,184800,0.5,"Gen1Housemates"
1857,185700,185800,0.5,"Gen1Housemates"
1859,185900,186000,0.5,"Gen1Housemates"
1866,186600,186700,0.5,"Gen1Housemates"
1868,186800,186900,0.5,"Gen1Housemates"
1872,187200,187300,0.5,"Gen1Housemates"
1880,188000,188100,0.5,"Gen1Housemates"
1882,188200,188300,0.5,"Gen1Housemates"
1884,188400,188500,0.5,"Gen1Housemates"
1887,188700,188800,0.5,"Gen1Housemates"
1887,188800,188900,0.5,"Gen1Housemates"
1887,188700,188900,0.5,"Gen1Housemates"
1887,188700,189000,0.5,"Gen1Housemates"
1887,188800,189000,0.5,"Gen1Housemates"
1887,188900,189000,0.5,"Gen1Housemates"
1891,189100,189200,0.5,"Gen1Housemates"
1895,189500,189600,0.5,"Gen1Housemates"
1900,190000,190100,0.5,"Gen1Housemates"
1900,190000,190200,0.5,"Gen1Housemates"
1900,190100,190200,0.5,"Gen1Housemates"
1903,190300,190400,0.5,"Gen1Housemates"
1903,190300,190500,0.5,"Gen1Housemates"
1903,190400,190500,0.5,"Gen1Housemates"
1907,190700,190800,0.375,"Gen1Housemates"
1912,191200,191300,0.5,"Gen1Housemates"
1914,191400,191500,0.375,"Gen1Housemates"
1914,191400,191600,0.375,"Gen1Housemates"
1914,191500,191600,0.375,"Gen1Housemates"
1918,191800,191900,0.5,"Gen1Housemates"
1922,192200,192300,0.375,"Gen1Housemates"
1926,192600,192700,0.5,"Gen1Housemates"
1929,192900,193000,0.5,"Gen1Housemates"
1931,193100,193200,0.5,"Gen1Housemates"
1933,193300,193400,0.375,"Gen1Housemates"
1935,193500,193600,0.5,"Gen1Housemates"
1935,193500,193700,0.5,"Gen1Housemates"
1935,193600,193700,0.5,"Gen1Housemates"
1935,193600,193800,0.5,"Gen1Housemates"
1935,193700,193800,0.5,"Gen1Housemates"
1935,193500,193800,0.5,"Gen1Housemates"
1941,194100,194200,0.375,"Gen1Housemates"
1944,194400,194500,0.5,"Gen1Housemates"
1946,194600,194700,0.5,"Gen1Housemates"
1949,194900,195000,0.5,"Gen1Housemates"
1951,195100,195200,0.5,"Gen1Housemates"
1956,195600,195700,0.5,"Gen1Housemates"
1959,195900,196000,0.5,"Gen1Housemates"
1961,196100,196200,0.375,"Gen1Housemates"
1964,196400,196500,0.5,"Gen1Housemates"
1966,196600,196700,0.5,"Gen1Housemates"
1968,196800,196900,0.375,"Gen1Housemates"
1977,197700,197800,0.5,"Gen1Housemates"
1979,197900,198000,0.375,"Gen1Housemates"
1981,198100,198200,0.375,"Gen1Housemates"
1984,198400,198500,0.5,"Gen1Housemates"
1986,198600,198700,0.5,"Gen1Housemates"
1988,198800,198900,0.375,"Gen1Housemates"
1991,199100,199200,0.5,"Gen1Housemates"
1996,199600,199700,0.375,"Gen1Housemates"
1996,199600,199800,0.375,"Gen1Housemates"
1996,199700,199800,0.5,"Gen1Housemates"
2000,200000,200100,0.5,"Gen1Housemates"
2000,200000,200200,0.5,"Gen1Housemates"
2000,200100,200200,0.5,"Gen1Housemates"
2000,200200,200300,0.5,"Gen1Housemates"
2000,200100,200300,0.5,"Gen1Housemates"
2000,200000,200300,0.5,"Gen1Housemates"
2004,200400,200500,0.5,"Gen1Housemates"
2008,200800,200900,0.375,"Gen1Housemates"
2016,201600,201700,0.5,"Gen1Housemates"
2018,201800,201900,0.5,"Gen1Housemates"
2018,201800,202000,0.5,"Gen1Housemates"
2018,201900,202000,0.5,"Gen1Housemates"
2022,202200,202300,0.5,"Gen1Housemates"
2029,202900,203000,0.375,"Gen1Housemates"
2031,203100,203200,0.5,"Gen1Housemates"
2034,203400,203500,0.5,"Gen1Housemates"
2040,204000,204100,0.5,"Gen1Housemates"
2044,204400,204500,0.5,"Gen1Housemates"
2044,204500,204600,0.5,"Gen1Housemates"
2044,204400,204600,0.5,"Gen1Housemates"
2052,205200,205300,0.375,"Gen1Housemates"
2056,205600,205700,0.5,"Gen1Housemates"
2059,205900,206000,0.5,"Gen1Housemates"
2061,206100,206200,0.5,"Gen1Housemates"
2065,206500,206600,0.5,"Gen1Housemates"
2068,206800,206900,0.5,"Gen1Housemates"
2070,207000,207100,0.5,"Gen1Housemates"
2070,207000,207200,0.5,"Gen1Housemates"
2070,207100,207200,0.5,"Gen1Housemates"
2073,207300,207400,0.5,"Gen1Housemates"
2080,208000,208100,0.5,"Gen1Housemates"
2080,208000,208200,0.5,"Gen1Housemates"
2080,208100,208200,0.5,"Gen1Housemates"
2086,208600,208700,0.5,"Gen1Housemates"
2086,208600,208800,0.5,"Gen1Housemates"
2086,208700,208800,0.5,"Gen1Housemates"
2086,208600,208900,0.5,"Gen1Housemates"
2086,208700,208900,0.5,"Gen1Housemates"
2086,208800,208900,0.5,"Gen1Housemates"
2086,208600,209000,0.5,"Gen1Housemates"
2086,208700,209000,0.5,"Gen1Housemates"
2086,208800,209000,0.5,"Gen1Housemates"
2086,208900,209000,0.5,"Gen1Housemates"
2091,209100,209200,0.5,"Gen1Housemates"
2093,209300,209400,0.375,"Gen1Housemates"
2096,209600,209700,0.5,"Gen1Housemates"
2096,209700,209800,0.5,"Gen1Housemates"
2096,209600,209800,0.5,"Gen1Housemates"
2096,209700,209900,0.5,"Gen1Housemates"
2096,209600,209900,0.5,"Gen1Housemates"
2096,209800,209900,0.5,"Gen1Housemates"
2100,210000,210100,0.5,"Gen1Housemates"
2106,210600,210700,0.5,"Gen1Housemates"
2108,210800,210900,0.375,"Gen1Housemates"
2110,211000,211100,0.5,"Gen1Housemates"
2115,211500,211600,0.5,"Gen1Housemates"
2115,211500,211700,0.5,"Gen1Housemates"
2115,211600,211700,0.5,"Gen1Housemates"
2123,212300,212400,0.5,"Gen1Housemates"
2126,212600,212700,0.5,"Gen1Housemates"
2126,212600,212800,0.5,"Gen1Housemates"
2126,212700,212800,0.5,"Gen1Housemates"
2133,213300,213400,0.5,"Gen1Housemates"
2136,213600,213700,0.5,"Gen1Housemates"
2136,213700,213800,0.5,"Gen1Housemates"
2136,213600,213800,0.5,"Gen1Housemates"
2148,214800,214900,0.5,"Gen1Housemates"
2152,215200,215300,0.5,"Gen1Housemates"
2155,215500,215600,0.5,"Gen1Housemates"
2166,216600,216700,0.5,"Gen1Housemates"
2169,216900,217000,0.5,"Gen1Housemates"
2176,217600,217700,0.5,"Gen1Housemates"
2180,218000,218100,0.5,"Gen1Housemates"
2184,218400,218500,0.5,"Gen1Housemates"
2187,218700,218800,0.5,"Gen1Housemates"
2192,219200,219300,0.375,"Gen1Housemates"
2192,219200,219400,0.375,"Gen1Housemates"
2192,219300,219400,0.375,"Gen1Housemates"
2195,219500,219600,0.375,"Gen1Housemates"
2198,219800,219900,0.375,"Gen1Housemates"
2201,220100,220200,0.5,"Gen1Housemates"
2208,220800,220900,0.5,"Gen1Housemates"
2208,220800,221000,0.5,"Gen1Housemates"
2208,220900,221000,0.5,"Gen1Housemates"
2211,221100,221200,0.5,"Gen1Housemates"
2211,221100,221300,0.5,"Gen1Housemates"
2211,221200,221300,0.5,"Gen1Housemates"
2216,221600,221700,0.375,"Gen1Housemates"
2219,221900,222000,0.5,"Gen1Housemates"
2225,222500,222600,0.5,"Gen1Housemates"
2229,222900,223000,0.5,"Gen1Housemates"
2231,223100,223200,0.5,"Gen1Housemates"
2233,223300,223400,0.5,"Gen1Housemates"
2235,223500,223600,0.375,"Gen1Housemates"
2237,223700,223800,0.5,"Gen1Housemates"
2242,224200,224300,0.5,"Gen1Housemates"
2250,225000,225100,0.5,"Gen1Housemates"
2252,225200,225300,0.375,"Gen1Housemates"
2254,225400,225500,0.5,"Gen1Housemates"
2259,225900,226000,0.375,"Gen1Housemates"
2262,226200,226300,0.375,"Gen1Housemates"
2267,226700,226800,0.5,"Gen1Housemates"
2267,226700,226900,0.5,"Gen1Housemates"
2267,226800,226900,0.5,"Gen1Housemates"
2270,227000,227100,0.5,"Gen1Housemates"
2270,227100,227200,0.375,"Gen1Housemates"
2270,227000,227200,0.375,"Gen1Housemates"
2279,227900,228000,0.375,"Gen1Housemates"
2287,228700,228800,0.5,"Gen1Housemates"
2290,229000,229100,0.5,"Gen1Housemates"
2295,229500,229600,0.5,"Gen1Housemates"
2299,229900,230000,0.5,"Gen1Housemates"
2299,229900,230100,0.5,"Gen1Housemates"
2299,230000,230100,0.5,"Gen1Housemates"
2299,230000,230200,0.5,"Gen1Housemates"
2299,229900,230200,0.5,"Gen1Housemates"
2299,230100,230200,0.5,"Gen1Housemates"
2304,230400,230500,0.5,"Gen1Housemates"
2306,230600,230700,0.5,"Gen1Housemates"
2309,230900,231000,0.375,"Gen1Housemates"
2312,231200,231300,0.375,"Gen1Housemates"
2314,231400,231500,0.375,"Gen1Housemates"
2318,231800,231900,0.375,"Gen1Housemates"
2322,232200,232300,0.5,"Gen1Housemates"
2326,232600,232700,0.5,"Gen1Housemates"
2328,232800,232900,0.5,"Gen1Housemates"
2331,233100,233200,0.375,"Gen1Housemates"
2335,233500,233600,0.75,"Gen1Housemates"
2338,233800,233900,0.5,"Gen1Housemates"
2341,234100,234200,0.5,"Gen1Housemates"
2343,234300,234400,0.5,"Gen1Housemates"
2348,234800,234900,0.25,"Gen1Housemates"
2350,235000,235100,0.5,"Gen1Housemates"
2354,235400,235500,0.5,"Gen1Housemates"
2354,235500,235600,0.5,"Gen1Housemates"
2354,235400,235600,0.5,"Gen1Housemates"
2357,235700,235800,0.375,"Gen1Housemates"
2359,235900,236000,0.5,"Gen1Housemates"
2359,236000,236100,0.5,"Gen1Housemates"
2359,235900,236100,0.5,"Gen1Housemates"
2369,236900,237000,0.5,"Gen1Housemates"
2369,237000,237100,0.5,"Gen1Housemates"
2369,236900,237100,0.5,"Gen1Housemates"
2377,237700,237800,0.5,"Gen1Housemates"
2379,237900,238000,0.5,"Gen1Housemates"
2379,237900,238100,0.375,"Gen1Housemates"
2379,238000,238100,0.375,"Gen1Housemates"
2382,238200,238300,0.5,"Gen1Housemates"
2382,238200,238400,0.5,"Gen1Housemates"
2382,238300,238400,0.5,"Gen1Housemates"
2385,238500,238600,0.5,"Gen1Housemates"
2385,238600,238700,0.5,"Gen1Housemates"
2385,238500,238700,0.5,"Gen1Housemates"
2392,239200,239300,0.5,"Gen1Housemates"
2395,239500,239600,0.5,"Gen1Housemates"
2395,239500,239700,0.5,"Gen1Housemates"
2395,239600,239700,0.5,"Gen1Housemates"
2399,239900,240000,0.5,"Gen1Housemates"
2401,240100,240200,0.375,"Gen1Housemates"
2403,240300,240400,0.375,"Gen1Housemates"
2405,240500,240600,0.375,"Gen1Housemates"
2408,240800,240900,0.375,"Gen1Housemates"
2411,241100,241200,0.5,"Gen1Housemates"
2413,241300,241400,0.5,"Gen1Housemates"
2416,241600,241700,0.5,"Gen1Housemates"
2416,241600,241800,0.375,"Gen1Housemates"
2416,241700,241800,0.375,"Gen1Housemates"
2419,241900,242000,0.25,"Gen1Housemates"
2423,242300,242400,0.5,"Gen1Housemates"
2425,242500,242600,0.5,"Gen1Housemates"
2425,242500,242700,0.5,"Gen1Housemates"
2425,242600,242700,0.5,"Gen1Housemates"
2428,242800,242900,0.375,"Gen1Housemates"
2431,243100,243200,0.5,"Gen1Housemates"
2431,243100,243300,0.5,"Gen1Housemates"
2431,243200,243300,0.5,"Gen1Housemates"
2436,243600,243700,0.5,"Gen1Housemates"
2436,243700,243800,0.5,"Gen1Housemates"
2436,243600,243800,0.5,"Gen1Housemates"
2436,243700,243900,0.25,"Gen1Housemates"
2436,243600,243900,0.25,"Gen1Housemates"
2436,243800,243900,0.25,"Gen1Housemates"
2436,243800,244000,0.25,"Gen1Housemates"
2436,243600,244000,0.25,"Gen1Housemates"
2436,243900,244000,0.5,"Gen1Housemates"
2436,243700,244000,0.25,"Gen1Housemates"
2441,244100,244200,0.375,"Gen1Housemates"
2443,244300,244400,0.5,"Gen1Housemates"
2446,244600,244700,0.375,"Gen1Housemates"
2449,244900,245000,0.375,"Gen1Housemates"
2451,245100,245200,0.375,"Gen1Housemates"
2455,245500,245600,0.375,"Gen1Housemates"
2459,245900,246000,0.5,"Gen1Housemates"
2463,246300,246400,0.5,"Gen1Housemates"
2463,246300,246500,0.5,"Gen1Housemates"
2463,246400,246500,0.5,"Gen1Housemates"
2466,246600,246700,0.5,"Gen1Housemates"
2470,247000,247100,0.5,"Gen1Housemates"
2474,247400,247500,0.5,"Gen1Housemates"
2474,247500,247600,0.5,"Gen1Housemates"
2474,247400,247600,0.5,"Gen1Housemates"
2478,247800,247900,0.5,"Gen1Housemates"
2478,247800,248000,0.5,"Gen1Housemates"
2478,247900,248000,0.5,"Gen1Housemates"
2481,248100,248200,0.375,"Gen1Housemates"
2484,248400,248500,0.5,"Gen1Housemates"
2486,248600,248700,0.5,"Gen1Housemates"
2489,248900,249000,0.5,"Gen1Housemates"
2489,248900,249100,0.5,"Gen1Housemates"
2489,249000,249100,0.5,"Gen1Housemates"
2499,249900,250000,0.375,"Gen1Housemates"
2502,250200,250300,0.5,"Gen1Housemates"
2508,250800,250900,0.5,"Gen1Housemates"
2508,250900,251000,0.5,"Gen1Housemates"
2508,250800,251000,0.5,"Gen1Housemates"
2511,251100,251200,0.5,"Gen1Housemates"
2511,251100,251300,0.5,"Gen1Housemates"
2511,251200,251300,0.5,"Gen1Housemates"
2514,251400,251500,0.5,"Gen1Housemates"
2516,251600,251700,0.5,"Gen1Housemates"
2518,251800,251900,0.375,"Gen1Housemates"
2522,252200,252300,0.375,"Gen1Housemates"
2526,252600,252700,0.5,"Gen1Housemates"
2528,252800,252900,0.5,"Gen1Housemates"
2528,252900,253000,0.5,"Gen1Housemates"
2528,252800,253000,0.5,"Gen1Housemates"
2531,253100,253200,0.375,"Gen1Housemates"
2531,253200,253300,0.375,"Gen1Housemates"
2531,253100,253300,0.375,"Gen1Housemates"
2535,253500,253600,0.375,"Gen1Housemates"
2537,253700,253800,0.5,"Gen1Housemates"
2537,253700,253900,0.5,"Gen1Housemates"
2537,253800,253900,0.5,"Gen1Housemates"
