CID,MID,CRace,CGender,height,ageht,yearht,weight,agewt,yearwt,age_ht,age_wt,htst,wtst
910801,9108,2,2,66,30,2008,3040,30,2008,19,19,0.512637267,0.682179992
910802,9108,2,2,60,26,2008,3600,26,2008,19,19,-1.579048283,1.504596722
910803,9108,2,2,65,25,2008,4320,25,2008,19,19,0.164023009,2.561989661
910901,9109,2,2,68,27,2008,2240,27,2008,19,19,1.209865784,-0.492701052
910902,9109,2,2,62,22,2008,2592,22,2008,19,19,-0.881819766,0.024246608
911501,9115,2,2,65,28,2008,2880,28,2008,19,19,0.164023009,0.447203783
914401,9144,1,2,63,20,2008,1840,20,2008,19,19,-0.533205508,-1.080141573
918005,9180,2,2,64,21,2008,3520,20,2006,19,19,-0.18459125,1.387108618
918201,9182,2,2,67,29,2008,2880,29,2008,19,19,0.861251525,0.447203783
918202,9182,2,2,64,27,2008,2960,27,2008,19,19,-0.18459125,0.564691887
918203,9182,2,2,66,23,2008,2800,23,2008,19,19,0.512637267,0.329715679
918302,9183,2,2,72,22,2008,4240,22,2008,19,19,2.604322817,2.444501557
919201,9192,2,2,64,30,2008,3088,30,2008,19,19,-0.18459125,0.752672854
919202,9192,2,2,69,19,2008,2880,19,2008,19,19,1.558480042,0.447203783
919501,9195,2,2,69,25,2008,5312,25,2008,19,19,1.558480042,4.018842155
920101,9201,2,2,63,31,2008,3680,31,2008,19,19,-0.533205508,1.622084826
920102,9201,2,2,59,30,2008,2880,26,2004,19,19,-1.927662541,0.447203783
921401,9214,1,2,60,25,2008,2432,25,2008,19,19,-1.579048283,-0.210729601
921402,9214,1,2,65,24,2008,3360,24,2008,19,19,0.164023009,1.152132409
921403,9214,1,2,62,22,2008,2560,22,2008,19,19,-0.881819766,-0.022748634
921404,9214,1,2,60,21,2008,3200,21,2008,19,19,-1.579048283,0.9171562
922001,9220,1,2,60,32,2006,1616,32,2006,19,19,-1.579048283,-1.409108265
922002,9220,1,2,59,29,2008,1664,29,2008,19,19,-1.927662541,-1.338615403
922901,9229,1,2,65,20,2008,1760,20,2008,19,19,0.164023009,-1.197629677
923401,9234,1,2,65,23,2004,1680,23,2004,19,19,0.164023009,-1.315117782
923402,9234,1,2,58,19,2006,2160,19,2006,19,19,-2.2762768,-0.610189156
925501,9255,1,2,61,31,2008,2160,31,2008,19,19,-1.230434025,-0.610189156
925503,9255,1,2,59,24,2008,3200,24,2008,19,19,-1.927662541,0.9171562
925504,9255,1,2,60,21,2008,2400,21,2008,19,19,-1.579048283,-0.257724843
925703,9257,1,2,65,19,2004,2240,19,2004,19,19,0.164023009,-0.492701052
925902,9259,1,2,65,30,2008,3040,28,2006,19,19,0.164023009,0.682179992
926001,9260,1,2,62,29,2008,1760,29,2008,19,19,-0.881819766,-1.197629677
926102,9261,1,2,61,27,2008,2320,27,2008,19,19,-1.230434025,-0.375212947
926801,9268,1,2,63,24,2008,1760,24,2008,19,19,-0.533205508,-1.197629677
927301,9273,1,2,65,33,2008,2560,33,2008,19,19,0.164023009,-0.022748634
927402,9274,2,2,68,29,2008,3440,27,2006,19,19,1.209865784,1.269620513
927403,9274,2,2,70,25,2008,3040,25,2008,19,19,1.9070943,0.682179992
927503,9275,1,2,63,22,2008,2400,22,2008,19,19,-0.533205508,-0.257724843
927701,9277,1,2,60,29,2008,2240,29,2008,19,19,-1.579048283,-0.492701052
927702,9277,1,2,61,28,2008,2432,28,2008,19,19,-1.230434025,-0.210729601
927802,9278,1,2,59,22,2008,2144,22,2008,19,19,-1.927662541,-0.633686777
928102,9281,2,2,62,24,2008,2208,24,2008,19,19,-0.881819766,-0.539696293
928401,9284,1,2,69,32,2008,2560,32,2008,19,19,1.558480042,-0.022748634
928404,9284,1,2,68,26,2008,2480,26,2008,19,19,1.209865784,-0.140236739
928601,9286,2,2,65,21,2008,2000,21,2008,19,19,0.164023009,-0.845165365
928701,9287,2,2,70,26,2008,3168,26,2008,19,19,1.9070943,0.870160959
929802,9298,2,2,62,25,2008,1840,25,2008,19,19,-0.881819766,-1.080141573
931704,9317,2,2,66,19,2008,2224,19,2008,19,19,0.512637267,-0.516198672
931902,9319,2,2,63,26,2008,2320,26,2008,19,19,-0.533205508,-0.375212947
934001,9340,2,2,67,22,2008,2880,22,2008,19,19,0.861251525,0.447203783
934101,9341,2,2,61,20,2008,2160,20,2008,19,19,-1.230434025,-0.610189156
934102,9341,2,2,65,19,2008,2080,19,2008,19,19,0.164023009,-0.72767726
934201,9342,2,2,70,22,2008,2880,22,2008,19,19,1.9070943,0.447203783
934702,9347,2,2,66,26,2008,2496,26,2008,19,19,0.512637267,-0.116739118
934901,9349,1,2,65,30,2008,4000,30,2008,19,19,0.164023009,2.092037244
934903,9349,1,2,66,19,2008,2400,19,2008,19,19,0.512637267,-0.257724843
935401,9354,1,2,62,25,2008,2144,25,2008,19,19,-0.881819766,-0.633686777
937102,9371,1,2,65,20,2008,2800,20,2008,19,19,0.164023009,0.329715679
937403,9374,1,2,61,24,2008,1808,24,2008,19,19,-1.230434025,-1.127136815
937404,9374,1,2,64,23,2008,2080,23,2008,19,19,-0.18459125,-0.72767726
938101,9381,1,2,64,30,2008,2000,30,2008,19,19,-0.18459125,-0.845165365
938201,9382,1,2,64,31,2008,3520,31,2008,19,19,-0.18459125,1.387108618
938204,9382,1,2,64,24,2008,2144,24,2008,19,19,-0.18459125,-0.633686777
938302,9383,1,2,63,26,2008,1968,26,2008,19,19,-0.533205508,-0.892160606
938401,9384,1,2,63,22,2008,1888,22,2008,19,19,-0.533205508,-1.009648711
938801,9388,1,2,62,24,2008,2800,24,2008,19,19,-0.881819766,0.329715679
938802,9388,1,2,58,22,2008,1840,22,2008,19,19,-2.2762768,-1.080141573
938803,9388,1,2,61,19,2008,2000,19,2008,19,19,-1.230434025,-0.845165365
939201,9392,2,2,62,27,2008,1760,27,2008,19,19,-0.881819766,-1.197629677
939601,9396,1,2,70,29,2008,4096,29,2008,19,19,1.9070943,2.233022969
939602,9396,1,2,62,28,2008,2240,28,2008,19,19,-0.881819766,-0.492701052
941601,9416,1,2,64,23,2008,2192,23,2008,19,19,-0.18459125,-0.563193914
941602,9416,1,2,65,21,2008,2080,21,2008,19,19,0.164023009,-0.72767726
944601,9446,2,2,69,26,2008,2320,26,2008,19,19,1.558480042,-0.375212947
944602,9446,2,2,69,23,2008,2960,23,2008,19,19,1.558480042,0.564691887
948301,9483,1,2,59,21,2008,1680,21,2008,19,19,-1.927662541,-1.315117782
948702,9487,1,2,63,20,2008,1920,20,2008,19,19,-0.533205508,-0.962653469
951201,9512,2,2,66,24,2008,2240,24,2008,19,19,0.512637267,-0.492701052
951601,9516,1,2,68,27,2008,2320,27,2008,19,19,1.209865784,-0.375212947
951604,9516,1,2,67,23,2008,2960,23,2008,19,19,0.861251525,0.564691887
951605,9516,1,2,67,21,2008,2080,21,2008,19,19,0.861251525,-0.72767726
952101,9521,2,2,65,30,2008,2784,30,2008,19,19,0.164023009,0.306218058
952102,9521,2,2,63,19,2008,2640,19,2008,19,19,-0.533205508,0.09473947
952304,9523,2,2,67,20,2008,2800,20,2008,19,19,0.861251525,0.329715679
952901,9529,1,2,69,29,2008,4400,29,2008,19,19,1.558480042,2.679477765
953001,9530,1,2,62,24,2008,2400,24,2008,19,19,-0.881819766,-0.257724843
953202,9532,1,2,61,23,2008,2320,23,2008,19,19,-1.230434025,-0.375212947
953702,9537,1,2,67,25,2008,2560,23,2006,19,19,0.861251525,-0.022748634
953704,9537,1,2,66,22,2008,2864,22,2008,19,19,0.512637267,0.423706162
954201,9542,2,2,59,27,2008,2800,27,2008,19,19,-1.927662541,0.329715679
954202,9542,2,2,67,25,2008,3040,25,2008,19,19,0.861251525,0.682179992
955401,9554,2,2,63,29,2008,5760,29,2008,19,19,-0.533205508,4.676775539
955402,9554,2,2,68,28,2008,4720,28,2008,19,19,1.209865784,3.149430183
955403,9554,2,2,67,24,2008,3520,24,2008,19,19,0.861251525,1.387108618
955602,9556,2,2,69,29,2008,2592,29,2008,19,19,1.558480042,0.024246608
955701,9557,2,2,60,29,2008,2240,29,2008,19,19,-1.579048283,-0.492701052
955801,9558,2,2,64,25,2008,3120,25,2008,19,19,-0.18459125,0.799668096
956701,9567,2,2,69,23,2008,4624,23,2008,19,19,1.558480042,3.008444458
956702,9567,2,2,60,19,2008,2640,19,2008,19,19,-1.579048283,0.09473947
957503,9575,1,2,60,25,2008,1840,25,2008,19,19,-1.579048283,-1.080141573
957803,9578,1,2,70,25,2008,2400,25,2008,19,19,1.9070943,-0.257724843
960901,9609,2,2,65,23,2008,2720,23,2008,19,19,0.164023009,0.212227575
961901,9619,1,2,62,27,2008,1712,27,2008,19,19,-0.881819766,-1.26812254
962001,9620,1,2,65,29,2008,2048,29,2008,19,19,0.164023009,-0.774672502
962002,9620,1,2,64,27,2008,2400,27,2008,19,19,-0.18459125,-0.257724843
962003,9620,1,2,65,25,2008,2240,25,2008,19,19,0.164023009,-0.492701052
963701,9637,1,2,66,23,2008,1760,23,2008,19,19,0.512637267,-1.197629677
964001,9640,2,2,66,22,2008,2800,22,2008,19,19,0.512637267,0.329715679
964802,9648,1,2,65,25,2008,1680,25,2008,19,19,0.164023009,-1.315117782
965501,9655,1,2,66,26,2008,2480,26,2008,19,19,0.512637267,-0.140236739
966101,9661,1,2,64,23,2008,1760,23,2008,19,19,-0.18459125,-1.197629677
967603,9676,2,2,64,21,2008,2032,21,2008,19,19,-0.18459125,-0.798170123
968002,9680,2,2,65,21,2008,2272,21,2008,19,19,0.164023009,-0.44570581
968401,9684,2,2,67,27,2008,2400,27,2008,19,19,0.861251525,-0.257724843
968402,9684,2,2,62,23,2008,1600,23,2008,19,19,-0.881819766,-1.432605886
968601,9686,2,2,67,25,2008,2112,25,2008,19,19,0.861251525,-0.680682018
975402,9754,1,2,62,28,2006,2496,28,2006,19,19,-0.881819766,-0.116739118
975801,9758,2,2,63,28,2008,1760,28,2008,19,19,-0.533205508,-1.197629677
976502,9765,2,2,62,21,2008,3680,21,2008,19,19,-0.881819766,1.622084826
976601,9766,2,2,65,19,2008,3680,19,2008,19,19,0.164023009,1.622084826
977801,9778,1,2,61,27,2008,1792,27,2008,19,19,-1.230434025,-1.150634436
978401,9784,1,2,63,24,2008,3680,24,2008,19,19,-0.533205508,1.622084826
980902,9809,1,2,63,22,2004,1680,22,2004,19,19,-0.533205508,-1.315117782
981101,9811,1,2,67,27,2008,2192,27,2008,19,19,0.861251525,-0.563193914
981701,9817,1,2,66,27,2008,2080,27,2008,19,19,0.512637267,-0.72767726
981702,9817,1,2,66,25,2008,2208,25,2008,19,19,0.512637267,-0.539696293
982001,9820,1,2,64,20,2008,2256,20,2008,19,19,-0.18459125,-0.469203431
982803,9828,1,2,62,24,2008,3200,24,2008,19,19,-0.881819766,0.9171562
982804,9828,1,2,61,24,2008,2448,24,2008,19,19,-1.230434025,-0.18723198
982805,9828,1,2,65,21,2008,2400,21,2008,19,19,0.164023009,-0.257724843
983201,9832,1,2,62,22,2004,2160,22,2004,19,19,-0.881819766,-0.610189156
983701,9837,1,2,67,24,2008,2880,24,2008,19,19,0.861251525,0.447203783
983702,9837,1,2,64,20,2006,2320,20,2006,19,19,-0.18459125,-0.375212947
983801,9838,1,2,64,30,2008,2400,30,2008,19,19,-0.18459125,-0.257724843
983802,9838,1,2,67,26,2008,3840,26,2008,19,19,0.861251525,1.857061035
983902,9839,1,2,63,23,2008,2720,23,2008,19,19,-0.533205508,0.212227575
984001,9840,1,2,61,25,2008,2880,25,2008,19,19,-1.230434025,0.447203783
984003,9840,1,2,61,21,2008,2256,21,2008,19,19,-1.230434025,-0.469203431
984401,9844,1,2,65,24,2008,1840,24,2008,19,19,0.164023009,-1.080141573
984402,9844,1,2,66,22,2008,2400,22,2008,19,19,0.512637267,-0.257724843
984502,9845,1,2,70,20,2008,2640,20,2008,19,19,1.9070943,0.09473947
985801,9858,1,2,68,28,2008,2960,28,2008,19,19,1.209865784,0.564691887
987102,9871,2,2,69,24,2008,2032,24,2008,19,19,1.558480042,-0.798170123
988502,9885,1,2,64,25,2008,2480,25,2008,19,19,-0.18459125,-0.140236739
988701,9887,1,2,62,28,2008,2528,28,2008,19,19,-0.881819766,-0.069743876
989201,9892,1,2,62,24,2008,2400,24,2008,19,19,-0.881819766,-0.257724843
989501,9895,1,2,62,24,2008,1872,24,2008,19,19,-0.881819766,-1.033146331
991601,9916,1,2,62,20,2004,1760,20,2004,19,19,-0.881819766,-1.197629677
991602,9916,1,2,62,20,2008,2928,20,2008,19,19,-0.881819766,0.517696646
993001,9930,1,2,66,26,2008,3600,26,2008,19,19,0.512637267,1.504596722
993003,9930,1,2,63,19,2004,2320,19,2004,19,19,-0.533205508,-0.375212947
993501,9935,1,2,64,26,2008,2320,26,2008,19,19,-0.18459125,-0.375212947
993503,9935,1,2,60,22,2008,2080,22,2008,19,19,-1.579048283,-0.72767726
993504,9935,1,2,63,20,2008,2240,20,2008,19,19,-0.533205508,-0.492701052
993801,9938,1,2,67,22,2006,2320,22,2006,19,19,0.861251525,-0.375212947
993802,9938,1,2,69,22,2008,2608,22,2008,19,19,1.558480042,0.047744228
994002,9940,1,2,66,27,2008,2480,25,2006,19,19,0.512637267,-0.140236739
994501,9945,1,2,63,30,2008,2640,30,2008,19,19,-0.533205508,0.09473947
994503,9945,1,2,62,23,2008,1920,23,2008,19,19,-0.881819766,-0.962653469
994601,9946,1,2,67,30,2008,2176,30,2008,19,19,0.861251525,-0.586691535
995101,9951,2,2,66,24,2008,2080,24,2008,19,19,0.512637267,-0.72767726
995501,9955,1,2,62,19,2008,3680,19,2008,19,19,-0.881819766,1.622084826
996601,9966,1,2,64,32,2008,3680,32,2008,19,19,-0.18459125,1.622084826
996602,9966,1,2,70,30,2008,2960,30,2008,19,19,1.9070943,0.564691887
996603,9966,1,2,63,24,2008,2720,24,2008,19,19,-0.533205508,0.212227575
996701,9967,1,2,62,33,2008,2976,33,2008,19,19,-0.881819766,0.588189508
996702,9967,1,2,64,30,2008,3552,30,2008,19,19,-0.18459125,1.43410386
997001,9970,2,2,62,26,2008,2992,26,2008,19,19,-0.881819766,0.611687129
997002,9970,2,2,67,20,2008,2160,20,2008,19,19,0.861251525,-0.610189156
997401,9974,1,2,67,27,2008,3040,27,2008,19,19,0.861251525,0.682179992
997402,9974,1,2,62,20,2008,2560,20,2008,19,19,-0.881819766,-0.022748634
998003,9980,1,2,60,22,2008,2080,22,2008,19,19,-1.579048283,-0.72767726
998101,9981,1,2,63,29,2008,3120,29,2008,19,19,-0.533205508,0.799668096
998201,9982,1,2,59,19,2008,1680,19,2008,19,19,-1.927662541,-1.315117782
998601,9986,2,2,63,26,2008,2256,26,2008,19,19,-0.533205508,-0.469203431
999201,9992,1,2,63,22,2008,3600,22,2008,19,19,-0.533205508,1.504596722
1000801,10008,1,2,63,24,2008,2368,24,2008,19,19,-0.533205508,-0.304720085
1000803,10008,1,2,61,19,2008,1888,19,2008,19,19,-1.230434025,-1.009648711
1002402,10024,1,2,64,23,2008,2592,23,2008,19,19,-0.18459125,0.024246608
1002601,10026,1,2,62,27,2008,2080,27,2008,19,19,-0.881819766,-0.72767726
1002603,10026,1,2,56,26,2008,1312,26,2008,19,19,-2.973505316,-1.855563062
1002604,10026,1,2,61,24,2008,2240,24,2008,19,19,-1.230434025,-0.492701052
1002606,10026,1,2,62,21,2008,2720,21,2008,19,19,-0.881819766,0.212227575
1002607,10026,1,2,62,19,2008,2400,19,2008,19,19,-0.881819766,-0.257724843
1002901,10029,1,2,69,29,2008,2608,29,2008,19,19,1.558480042,0.047744228
1002902,10029,1,2,66,28,2008,3264,28,2008,19,19,0.512637267,1.011146684
1003202,10032,1,2,62,24,2008,3120,24,2008,19,19,-0.881819766,0.799668096
1003203,10032,1,2,63,22,2008,2640,22,2008,19,19,-0.533205508,0.09473947
1003603,10036,1,2,62,25,2008,2160,25,2008,19,19,-0.881819766,-0.610189156
1003801,10038,1,2,61,31,2008,1920,31,2008,19,19,-1.230434025,-0.962653469
1003802,10038,1,2,61,29,2008,2240,29,2008,19,19,-1.230434025,-0.492701052
1004701,10047,2,2,68,25,2008,2880,25,2008,19,19,1.209865784,0.447203783
1005202,10052,1,2,64,23,2008,3200,23,2008,19,19,-0.18459125,0.9171562
1005601,10056,1,2,62,28,2008,2480,28,2008,19,19,-0.881819766,-0.140236739
1006001,10060,1,2,64,27,2006,1760,27,2006,19,19,-0.18459125,-1.197629677
1006002,10060,1,2,64,26,2006,2160,26,2006,19,19,-0.18459125,-0.610189156
1006201,10062,1,2,62,32,2008,1840,32,2008,19,19,-0.881819766,-1.080141573
1006203,10062,1,2,60,25,2008,2400,25,2008,19,19,-1.579048283,-0.257724843
1007201,10072,1,2,63,22,2008,2240,22,2008,19,19,-0.533205508,-0.492701052
1007202,10072,1,2,57,21,2008,2240,21,2008,19,19,-2.624891058,-0.492701052
1007301,10073,1,2,61,20,2008,2464,20,2008,19,19,-1.230434025,-0.163734359
1010601,10106,2,2,65,25,2008,1696,25,2008,19,19,0.164023009,-1.291620161
1010602,10106,2,2,60,23,2008,1792,23,2008,19,19,-1.579048283,-1.150634436
1011201,10112,2,2,66,37,2008,2960,37,2008,19,19,0.512637267,0.564691887
1011204,10112,2,2,67,28,2008,3024,28,2008,19,19,0.861251525,0.658682371
1013201,10132,2,2,64,27,2008,2880,27,2008,19,19,-0.18459125,0.447203783
1015602,10156,2,2,60,22,2008,1920,22,2008,19,19,-1.579048283,-0.962653469
1016201,10162,2,2,63,20,2008,2560,20,2008,19,19,-0.533205508,-0.022748634
1016601,10166,2,2,66,30,2008,2160,30,2008,19,19,0.512637267,-0.610189156
1016603,10166,2,2,62,26,2008,1840,26,2008,19,19,-0.881819766,-1.080141573
1018103,10181,2,2,67,20,2006,4112,20,2006,19,19,0.861251525,2.25652059
1018104,10181,2,2,65,21,2008,3760,21,2008,19,19,0.164023009,1.739572931
1018201,10182,2,2,66,33,2008,5424,33,2008,19,19,0.512637267,4.183325501
1018301,10183,1,2,64,32,2008,2880,32,2008,19,19,-0.18459125,0.447203783
1018302,10183,1,2,66,30,2008,2640,30,2008,19,19,0.512637267,0.09473947
1018304,10183,1,2,61,22,2008,1840,22,2008,19,19,-1.230434025,-1.080141573
1018403,10184,2,2,66,24,2008,2560,24,2008,19,19,0.512637267,-0.022748634
1018501,10185,1,2,61,26,2008,2320,26,2008,19,19,-1.230434025,-0.375212947
1019101,10191,2,2,64,28,2008,2448,28,2008,19,19,-0.18459125,-0.18723198
1020301,10203,2,2,71,27,2008,4560,27,2008,19,19,2.255708559,2.914453974
1020302,10203,2,2,62,23,2008,3360,23,2008,19,19,-0.881819766,1.152132409
1022601,10226,1,2,61,22,2008,2000,22,2008,19,19,-1.230434025,-0.845165365
1022602,10226,1,2,63,20,2008,2368,20,2008,19,19,-0.533205508,-0.304720085
1022901,10229,2,2,63,20,2008,1536,20,2008,19,19,-0.533205508,-1.52659637
1023402,10234,2,2,66,26,2008,2960,26,2008,19,19,0.512637267,0.564691887
1023403,10234,2,2,62,24,2008,2880,24,2008,19,19,-0.881819766,0.447203783
1023701,10237,2,2,64,26,2008,2576,26,2008,19,19,-0.18459125,0.000748987
1023802,10238,2,2,69,23,2008,2160,23,2008,19,19,1.558480042,-0.610189156
1025902,10259,2,2,66,30,2006,2912,30,2006,19,19,0.512637267,0.494199025
1030801,10308,1,2,64,19,2008,1840,19,2008,19,19,-0.18459125,-1.080141573
1031001,10310,1,2,66,25,2008,2640,25,2008,19,19,0.512637267,0.09473947
1031402,10314,1,2,67,31,2008,4480,31,2008,19,19,0.861251525,2.79696587
1033101,10331,2,2,62,36,2008,2640,36,2008,19,19,-0.881819766,0.09473947
1033102,10331,2,2,68,34,2008,2960,34,2008,19,19,1.209865784,0.564691887
1033103,10331,2,2,63,31,2008,2784,31,2008,19,19,-0.533205508,0.306218058
1033201,10332,2,2,65,20,2008,2048,20,2008,19,19,0.164023009,-0.774672502
1033601,10336,2,2,62,22,2008,2016,22,2008,19,19,-0.881819766,-0.821667744
1035902,10359,1,2,60,22,2008,1792,22,2008,19,19,-1.579048283,-1.150634436
1037701,10377,1,2,66,24,2008,2080,24,2008,19,19,0.512637267,-0.72767726
1037702,10377,1,2,64,21,2006,2864,21,2006,19,19,-0.18459125,0.423706162
1037801,10378,2,2,67,24,2008,2160,24,2008,19,19,0.861251525,-0.610189156
1037901,10379,2,2,63,26,2008,2464,26,2008,19,19,-0.533205508,-0.163734359
1038302,10383,1,2,62,28,2008,3440,28,2008,19,19,-0.881819766,1.269620513
1040101,10401,1,2,67,19,2008,2480,19,2008,19,19,0.861251525,-0.140236739
1042101,10421,2,2,62,22,2004,2560,22,2004,19,19,-0.881819766,-0.022748634
1042802,10428,1,2,62,24,2008,2080,24,2008,19,19,-0.881819766,-0.72767726
1042901,10429,1,2,67,23,2008,3680,23,2008,19,19,0.861251525,1.622084826
1043301,10433,2,2,67,28,2008,4160,28,2008,19,19,0.861251525,2.327013452
1043602,10436,1,2,68,22,2008,2720,22,2008,19,19,1.209865784,0.212227575
1044301,10443,1,2,67,22,2008,3040,22,2008,19,19,0.861251525,0.682179992
1044401,10444,1,2,63,27,2008,2560,27,2008,19,19,-0.533205508,-0.022748634
1044502,10445,1,2,60,26,2008,1728,26,2008,19,19,-1.579048283,-1.244624919
1045001,10450,1,2,67,20,2008,2112,20,2008,19,19,0.861251525,-0.680682018
1045102,10451,1,2,68,27,2008,2480,27,2008,19,19,1.209865784,-0.140236739
1048102,10481,1,2,67,25,2008,2480,25,2008,19,19,0.861251525,-0.140236739
1050001,10500,1,2,64,21,2008,2400,21,2008,19,19,-0.18459125,-0.257724843
1050603,10506,1,2,59,21,2004,1920,24,2008,19,19,-1.927662541,-0.962653469
1050701,10507,1,2,62,23,2008,3216,23,2008,19,19,-0.881819766,0.940653821
1051201,10512,1,2,64,26,2008,3200,26,2008,19,19,-0.18459125,0.9171562
1051601,10516,1,2,66,20,2004,2672,20,2004,19,19,0.512637267,0.141734712
1051602,10516,1,2,65,21,2008,2560,21,2008,19,19,0.164023009,-0.022748634
1052901,10529,1,2,67,22,2008,2080,22,2008,19,19,0.861251525,-0.72767726
1053001,10530,1,2,62,32,2008,2384,32,2008,19,19,-0.881819766,-0.281222464
1053002,10530,1,2,63,28,2008,1840,28,2008,19,19,-0.533205508,-1.080141573
1053801,10538,1,2,63,28,2008,2880,28,2008,19,19,-0.533205508,0.447203783
1054402,10544,1,2,66,25,2008,2720,25,2008,19,19,0.512637267,0.212227575
1056501,10565,1,2,66,29,2008,2880,29,2008,19,19,0.512637267,0.447203783
1057901,10579,2,2,68,29,2008,2352,29,2008,19,19,1.209865784,-0.328217705
1057902,10579,2,2,60,26,2008,2240,26,2008,19,19,-1.579048283,-0.492701052
1057903,10579,2,2,65,26,2008,1760,26,2008,19,19,0.164023009,-1.197629677
1058101,10581,2,2,64,24,2008,2240,24,2008,19,19,-0.18459125,-0.492701052
1058102,10581,2,2,66,21,2008,2400,21,2008,19,19,0.512637267,-0.257724843
1058202,10582,2,2,66,25,2008,3568,25,2008,19,19,0.512637267,1.45760148
1058203,10582,2,2,64,25,2008,4000,25,2008,19,19,-0.18459125,2.092037244
1058603,10586,2,2,69,25,2008,3248,25,2008,19,19,1.558480042,0.987649063
1058604,10586,2,2,67,23,2008,2080,23,2008,19,19,0.861251525,-0.72767726
1063401,10634,2,2,67,28,2008,2400,28,2008,19,19,0.861251525,-0.257724843
1075201,10752,3,2,64,29,2008,1792,29,2008,19,19,-0.18459125,-1.150634436
1081801,10818,1,2,66,29,2008,2880,29,2008,19,19,0.512637267,0.447203783
1130601,11306,1,2,65,21,2000,2288,21,2000,19,19,0.164023009,-0.422208189
1137101,11371,3,2,66,21,2006,2032,21,2006,19,19,0.512637267,-0.798170123
1175202,11752,2,2,66,27,2008,3040,27,2008,19,19,0.512637267,0.682179992
1176101,11761,2,2,70,23,2008,2080,23,2008,19,19,1.9070943,-0.72767726
1176901,11769,3,2,64,20,2008,1808,20,2008,19,19,-0.18459125,-1.127136815
1177201,11772,1,2,62,24,2006,2080,24,2006,19,19,-0.881819766,-0.72767726
1177202,11772,1,2,63,23,2006,2160,23,2006,19,19,-0.533205508,-0.610189156
1177203,11772,1,2,62,23,2008,2096,23,2008,19,19,-0.881819766,-0.704179639
1177204,11772,1,2,61,22,2008,2080,22,2008,19,19,-1.230434025,-0.72767726
1178501,11785,1,2,63,19,2008,2560,19,2008,19,19,-0.533205508,-0.022748634
1179701,11797,2,2,67,22,2008,1840,22,2008,19,19,0.861251525,-1.080141573
1179801,11798,2,2,66,24,2008,2624,24,2008,19,19,0.512637267,0.071241849
1180001,11800,3,2,61,31,2006,1968,31,2006,19,19,-1.230434025,-0.892160606
1180701,11807,3,2,64,19,2008,2160,19,2008,19,19,-0.18459125,-0.610189156
1181101,11811,3,2,63,25,2008,3680,25,2008,19,19,-0.533205508,1.622084826
1181102,11811,3,2,66,21,2008,2768,19,2006,19,19,0.512637267,0.282720437
1181302,11813,3,2,64,21,2008,4592,21,2008,19,19,-0.18459125,2.961449216
1181401,11814,3,2,66,25,2008,3168,25,2008,19,19,0.512637267,0.870160959
1181801,11818,3,2,67,29,2008,3968,29,2008,19,19,0.861251525,2.045042002
1181901,11819,3,2,68,25,2008,1920,23,2006,19,19,1.209865784,-0.962653469
1182602,11826,2,2,62,29,2008,3280,29,2008,19,19,-0.881819766,1.034644305
1182604,11826,2,2,65,23,2008,4000,23,2008,19,19,0.164023009,2.092037244
1183201,11832,1,2,67,28,2008,2400,28,2008,19,19,0.861251525,-0.257724843
